cwd,job,run,basis,external_force,ix_c,ix_n,system,frame,t,error,msg,type,time,d
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-96,wethyd-conf-0.9075,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,96,0.9075,False,,,0.999,0.216197
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-96,wethyd-conf-0.9055,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,96,0.9055,False,,,0.999,0.226741
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-96,wethyd-conf-0.9025,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,96,0.9025,False,,,0.999,0.219585
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-96,wethyd-conf-0.8760,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,96,0.8760,False,,,0.999,0.231361
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-96,wethyd-conf-0.8555,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,96,0.8555,False,,,0.999,0.232957
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-96,wethyd-conf-0.8145,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,96,0.8145,False,,,0.999,0.240703
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-96,wethyd-conf-0.8320,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,96,0.8320,False,,,0.999,0.24008
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-96,wethyd-conf-0.7950,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,96,0.7950,False,,,0.999,0.248821
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-96,wethyd-conf-0.7915,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,96,0.7915,False,,,0.999,0.230935
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-96,wethyd-conf-0.7350,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,96,0.7350,False,,,0.999,0.26543
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-96,wethyd-conf-0.7330,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,96,0.7330,False,,,0.999,0.275439
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-96,wethyd-conf-0.7495,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,96,0.7495,False,,,0.999,0.277159
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-1.1660,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,1.1660,False,,,0.999,0.275121
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-1.1035,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,1.1035,False,,,0.999,0.285554
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-0.9990,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,0.9990,False,,,0.999,0.308701
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-0.9845,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,0.9845,False,,,0.999,0.305294
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-0.9335,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,0.9335,False,,,0.999,0.310555
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-0.8480,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,0.8480,False,,,0.999,0.361677
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-0.7885,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,0.7885,False,,,0.999,0.356101
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-0.6925,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,0.6925,False,,,0.999,0.380278
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-0.6445,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,0.6445,False,,,0.999,0.429755
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-0.6140,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,0.6140,False,,,0.999,0.427656
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-0.5635,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,0.5635,False,,,0.999,0.424476
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-0.4850,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,0.4850,False,,,0.999,0.447757
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-0.4000,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,0.4000,False,,,0.999,0.475253
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-0.3925,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,0.3925,False,,,0.999,0.496957
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-0.3220,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,0.3220,False,,,0.999,0.511664
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-0.2630,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,0.2630,False,,,0.999,0.504908
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-0.1935,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,0.1935,False,,,0.999,0.537557
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-0.1305,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,0.1305,False,,,0.999,0.578978
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-0.0885,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,0.0885,False,,,0.999,0.565637
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-0.0370,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,0.0370,False,,,0.999,0.590897
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-1.9095,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,1.9095,False,,,0.999,0.152042
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-1.8650,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,1.8650,False,,,0.999,0.153477
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-1.7905,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,1.7905,False,,,0.999,0.15203
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-1.7150,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,1.7150,False,,,0.999,0.151458
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-1.6235,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,1.6235,False,,,0.999,0.150229
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-1.5535,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,1.5535,False,,,0.999,0.152372
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-1.5370,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,1.5370,False,,,0.999,0.151716
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-1.5230,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,1.5230,False,,,0.999,0.150209
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-1.4855,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,1.4855,False,,,0.999,0.150121
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-1.4830,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,1.4830,False,,,0.999,0.140753
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-1.4805,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,1.4805,False,,,0.999,0.145151
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-1.4785,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,1.4785,False,,,0.999,0.134628
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-1.4765,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,1.4765,False,,,0.999,0.153293
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-1.4745,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,1.4745,False,,,0.999,0.153498
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-1.4725,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,1.4725,False,,,0.999,0.153209
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-1.4160,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,1.4160,False,,,0.999,0.225828
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-1.4215,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,1.4215,False,,,0.999,0.211622
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-1.4570,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,1.4570,False,,,0.999,0.144794
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-1.4265,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,1.4265,False,,,0.999,0.226192
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-1.4305,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,1.4305,False,,,0.999,0.21998
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-1.4370,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,1.4370,False,,,0.999,0.219644
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-1.3280,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,1.3280,False,,,0.999,0.248078
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-1.3315,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,1.3315,False,,,0.999,0.247162
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-1.3090,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,1.3090,False,,,0.999,0.255125
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-1.3045,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,1.3045,False,,,0.999,0.254448
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-1.3640,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,1.3640,False,,,0.999,0.226717
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-1.2930,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,1.2930,False,,,0.999,0.249988
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-1.2690,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,1.2690,False,,,0.999,0.252187
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-1.2745,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,1.2745,False,,,0.999,0.253925
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-329-331/triple/frame-99,wethyd-conf-1.1800,run_6,TZV2P-MOLOPT-GTH,603,329,331,triple,99,1.1800,False,,,0.999,0.268024
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-1451-1453/single/frame-92,wethyd-conf-1.0710,run_6,TZV2P-MOLOPT-GTH,603,1451,1453,single,92,1.0710,False,,,0.999,0.25497
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-1451-1453/single/frame-92,wethyd-conf-1.0010,run_6,TZV2P-MOLOPT-GTH,603,1451,1453,single,92,1.0010,False,,,0.999,0.284058
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-1451-1453/single/frame-92,wethyd-conf-0.9865,run_6,TZV2P-MOLOPT-GTH,603,1451,1453,single,92,0.9865,False,,,0.999,0.282479
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-1451-1453/single/frame-92,wethyd-conf-0.9110,run_6,TZV2P-MOLOPT-GTH,603,1451,1453,single,92,0.9110,False,,,0.999,0.313577
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-1451-1453/single/frame-92,wethyd-conf-0.8385,run_6,TZV2P-MOLOPT-GTH,603,1451,1453,single,92,0.8385,False,,,0.999,0.339433
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-1451-1453/single/frame-92,wethyd-conf-0.7860,run_6,TZV2P-MOLOPT-GTH,603,1451,1453,single,92,0.7860,False,,,0.999,0.331027
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-1451-1453/single/frame-92,wethyd-conf-0.7310,run_6,TZV2P-MOLOPT-GTH,603,1451,1453,single,92,0.7310,False,,,0.999,0.357182
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-1451-1453/single/frame-92,wethyd-conf-0.6560,run_6,TZV2P-MOLOPT-GTH,603,1451,1453,single,92,0.6560,False,,,0.999,0.365024
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-1451-1453/single/frame-92,wethyd-conf-0.5895,run_6,TZV2P-MOLOPT-GTH,603,1451,1453,single,92,0.5895,False,,,0.999,0.397813
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-1451-1453/single/frame-92,wethyd-conf-0.4975,run_6,TZV2P-MOLOPT-GTH,603,1451,1453,single,92,0.4975,False,,,0.999,0.418508
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-1451-1453/single/frame-92,wethyd-conf-0.5235,run_6,TZV2P-MOLOPT-GTH,603,1451,1453,single,92,0.5235,False,,,0.999,0.418162
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-1451-1453/single/frame-92,wethyd-conf-0.3895,run_6,TZV2P-MOLOPT-GTH,603,1451,1453,single,92,0.3895,False,,,0.999,0.473969
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-1451-1453/single/frame-92,wethyd-conf-0.3635,run_6,TZV2P-MOLOPT-GTH,603,1451,1453,single,92,0.3635,False,,,0.999,0.45042
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-1451-1453/single/frame-92,wethyd-conf-0.3170,run_6,TZV2P-MOLOPT-GTH,603,1451,1453,single,92,0.3170,False,,,0.999,0.480675
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-1451-1453/single/frame-92,wethyd-conf-0.2545,run_6,TZV2P-MOLOPT-GTH,603,1451,1453,single,92,0.2545,False,,,0.999,0.478364
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-1451-1453/single/frame-92,wethyd-conf-0.2085,run_6,TZV2P-MOLOPT-GTH,603,1451,1453,single,92,0.2085,False,,,0.999,0.515916
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-1451-1453/single/frame-92,wethyd-conf-0.1440,run_6,TZV2P-MOLOPT-GTH,603,1451,1453,single,92,0.1440,False,,,0.999,0.513802
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-1451-1453/single/frame-92,wethyd-conf-0.0905,run_6,TZV2P-MOLOPT-GTH,603,1451,1453,single,92,0.0905,False,,,0.999,0.520661
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-1451-1453/single/frame-92,wethyd-conf-0.0265,run_6,TZV2P-MOLOPT-GTH,603,1451,1453,single,92,0.0265,False,,,0.999,0.553648
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-1451-1453/single/frame-92,wethyd-conf-0.0405,run_6,TZV2P-MOLOPT-GTH,603,1451,1453,single,92,0.0405,False,,,0.999,0.555145
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-1451-1453/single/frame-92,wethyd-conf-1.7495,run_6,TZV2P-MOLOPT-GTH,603,1451,1453,single,92,1.7495,False,,,0.999,0.147529
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-1451-1453/single/frame-92,wethyd-conf-1.7095,run_6,TZV2P-MOLOPT-GTH,603,1451,1453,single,92,1.7095,False,,,0.999,0.137118
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-1451-1453/single/frame-92,wethyd-conf-1.5905,run_6,TZV2P-MOLOPT-GTH,603,1451,1453,single,92,1.5905,False,,,0.999,0.140475
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-1451-1453/single/frame-92,wethyd-conf-1.4850,run_6,TZV2P-MOLOPT-GTH,603,1451,1453,single,92,1.4850,False,,,0.999,0.156883
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-1451-1453/single/frame-92,wethyd-conf-1.4720,run_6,TZV2P-MOLOPT-GTH,603,1451,1453,single,92,1.4720,False,,,0.999,0.150587
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-1451-1453/single/frame-92,wethyd-conf-1.4325,run_6,TZV2P-MOLOPT-GTH,603,1451,1453,single,92,1.4325,False,,,0.999,0.156794
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-1451-1453/single/frame-92,wethyd-conf-1.3625,run_6,TZV2P-MOLOPT-GTH,603,1451,1453,single,92,1.3625,False,,,0.999,0.152362
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-1451-1453/single/frame-92,wethyd-conf-1.3600,run_6,TZV2P-MOLOPT-GTH,603,1451,1453,single,92,1.3600,False,,,0.999,0.141459
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-1451-1453/single/frame-92,wethyd-conf-1.3565,run_6,TZV2P-MOLOPT-GTH,603,1451,1453,single,92,1.3565,False,,,0.999,0.158706
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-1451-1453/single/frame-92,wethyd-conf-1.3410,run_6,TZV2P-MOLOPT-GTH,603,1451,1453,single,92,1.3410,False,,,0.999,0.154931
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-1451-1453/single/frame-92,wethyd-conf-1.3445,run_6,TZV2P-MOLOPT-GTH,603,1451,1453,single,92,1.3445,False,,,0.999,0.163327
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-1451-1453/single/frame-92,wethyd-conf-1.2980,run_6,TZV2P-MOLOPT-GTH,603,1451,1453,single,92,1.2980,False,,,0.999,0.166582
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-1451-1453/single/frame-92,wethyd-conf-1.2955,run_6,TZV2P-MOLOPT-GTH,603,1451,1453,single,92,1.2955,False,,,0.999,0.152498
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-1451-1453/single/frame-92,wethyd-conf-1.2935,run_6,TZV2P-MOLOPT-GTH,603,1451,1453,single,92,1.2935,False,,,0.999,0.166907
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-1451-1453/single/frame-92,wethyd-conf-1.2915,run_6,TZV2P-MOLOPT-GTH,603,1451,1453,single,92,1.2915,False,,,0.999,0.158955
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-1451-1453/single/frame-92,wethyd-conf-1.2895,run_6,TZV2P-MOLOPT-GTH,603,1451,1453,single,92,1.2895,False,,,0.999,0.158877
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-1451-1453/single/frame-92,wethyd-conf-1.2870,run_6,TZV2P-MOLOPT-GTH,603,1451,1453,single,92,1.2870,False,,,0.999,0.158964
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-1451-1453/single/frame-92,wethyd-conf-1.2830,run_6,TZV2P-MOLOPT-GTH,603,1451,1453,single,92,1.2830,False,,,0.999,0.15724
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-1451-1453/single/frame-92,wethyd-conf-1.2760,run_6,TZV2P-MOLOPT-GTH,603,1451,1453,single,92,1.2760,False,,,0.999,0.17663
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-1451-1453/single/frame-92,wethyd-conf-1.2615,run_6,TZV2P-MOLOPT-GTH,603,1451,1453,single,92,1.2615,False,,,0.999,0.155821
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-1451-1453/single/frame-92,wethyd-conf-1.2495,run_6,TZV2P-MOLOPT-GTH,603,1451,1453,single,92,1.2495,False,,,0.999,0.252275
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-1451-1453/single/frame-92,wethyd-conf-1.2450,run_6,TZV2P-MOLOPT-GTH,603,1451,1453,single,92,1.2450,False,,,0.999,0.254541
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-1451-1453/single/frame-92,wethyd-conf-1.2380,run_6,TZV2P-MOLOPT-GTH,603,1451,1453,single,92,1.2380,False,,,0.999,0.262068
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-1451-1453/single/frame-92,wethyd-conf-1.1760,run_6,TZV2P-MOLOPT-GTH,603,1451,1453,single,92,1.1760,False,,,0.999,0.25812
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-1451-1453/single/frame-92,wethyd-conf-1.2170,run_6,TZV2P-MOLOPT-GTH,603,1451,1453,single,92,1.2170,False,,,0.999,0.242641
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-1451-1453/single/frame-92,wethyd-conf-1.1890,run_6,TZV2P-MOLOPT-GTH,603,1451,1453,single,92,1.1890,False,,,0.999,0.264316
